"iteration","corr_AB","corr_AB_shuf"
740,0.542264051788947,-0.213860935538188
741,-0.0338120988046265,-0.215333812889042
742,0.1276280944282,0.215994784895709
743,0.151059631853183,-0.172354892753317
744,0.358228331763216,0.356832014515499
745,0.525525512966585,0.210145652060491
746,0.305083046687227,-0.0328138685794393
747,0.128091065854834,0.521590481700789
748,0.162685429065997,0.00158493575988467
749,0.159813494151562,-0.567401413855214
750,0.566750259553252,-0.462517495363081
751,0.585034606620905,-0.430008882570446
752,0.307705699239819,-0.137227557079822
753,0.259311252689097,-0.15545658069889
754,0.346845850217509,0.258922973865713
755,0.377019871275638,0.167915838625767
756,0.341695521586359,0.174114053425849
757,0.386680703737403,-0.192666548784082
758,0.461095812349334,0.224385294463412
759,0.559572571259017,0.176030386024166
760,0.283583897570175,0.270939512921897
761,0.284849624205387,-0.343110638776179
762,0.146521825584047,-0.0491666778068629
763,0.143868367074377,0.228517520994688
764,0.280008013653999,-0.0166890452124193
765,0.367512420962952,0.0993685815409619
766,0.407860628784837,-0.186957875757486
767,0.150891301050694,0.354265940445708
768,0.0763061995101445,0.559747371895605
769,0.37442298604361,-0.374241196848821
770,0.545508090857338,-0.341121238773524
771,0.685493465035632,-0.268570404636622
772,0.455792085738593,-0.0554777319982834
773,0.601474583750194,-0.0311510605510915
774,0.523675552727179,-0.106960479351945
775,0.440193603114718,-0.0385788216361692
776,0.621334778136361,0.102254661456807
777,0.133144974066102,-0.325447907603631
778,0.210938700610457,-0.314188918424696
779,0.664788953781543,-0.0483739070317099
780,0.366486235923257,0.733253226121731
781,0.269773473484331,0.520513273352368
782,0.0720686467450439,-0.100618372934578
783,0.262525209725247,0.489886259775696
784,-0.0354821796396533,0.114736651414692
785,0.638022484055741,0.409877318435656
786,0.613757266461747,-0.153899182249831
787,0.367600603530069,-0.216495506708216
788,0.0639716703503922,0.373518819011541
789,0.30757393054957,0.16669838604754
790,0.376882890905172,-0.204220183629012
791,0.538118754400228,0.289336881208079
792,0.54067176056783,-0.120830975789936
793,0.487779495737988,-0.322252849037583
794,0.127370147254325,-0.19423841969967
795,0.475567670300938,-0.160745174286791
796,0.331667714227094,-0.133656466207347
797,0.319764572708245,0.317022245948106
798,0.485838996505343,-0.212998621134653
799,0.495996397169395,-0.0185468637919652
800,0.443695425106942,-0.120195965439494
801,-0.0343861984409392,-0.615468082471124
802,0.479718657325628,-0.242208888694346
803,0.575853085069417,0.136173688724125
804,0.046011572548127,-0.0718124374909127
805,0.447488585303997,0.280890724333767
806,0.311285847678695,0.382008992469011
807,0.690633798988034,0.0505782750639022
808,0.0884433428110563,-0.4549907004066
809,0.397060189646537,-0.301498648884538
810,0.215535734848208,-0.137516531255367
811,-0.0894921318093434,-0.0800134982949269
812,0.25534740047393,0.00363518355970949
813,0.527026102130661,-0.0098756902132447
814,0.387011703731366,0.195839823555369
815,0.327681870452027,0.401915397134388
816,0.799656273458609,0.464634883523906
817,0.545235818625339,-0.058417877888003
818,0.472053626717612,-0.195086575915515
819,0.25972348202679,-0.00581523692240024
820,0.134687734961456,-0.265854467999154
821,0.765448204460489,-0.464592063008818
822,0.638311731718546,-0.379562557235756
823,-0.0150996597847685,0.190672752595814
824,0.281677226567176,-0.508445371222927
825,0.569998625689519,-0.377124306158005
826,0.117795965694249,-0.313939233307223
827,0.49065990262039,-0.571885351196026
828,0.345602459903401,0.425468430455333
829,0.046330780222776,-0.202469964576677
830,-0.101117611741251,-0.385798878016613
831,0.346990599446488,0.0750595558535823
832,0.485634891122626,0.272378556737114
833,0.521637613566979,0.217739135800973
834,0.267360497373025,0.133665969716211
835,0.446571388863448,0.262680991227611
836,0.27716237252174,-0.368109000904315
837,0.483310522258525,-0.238201289229753
838,0.067302852838488,-0.504812847860676
839,0.207387654198745,-0.0251937510673691
840,0.31371753282503,-0.168881006491345
841,0.0783766730993267,-0.124447655179001
842,0.345679174942415,0.249875664417222
843,0.0890178284398445,-0.0953978276407572
844,0.557232002474298,-0.0728527793445984
845,0.470891802397561,0.278241507606304
846,0.699770680095369,0.224609069340227
847,0.432937020714755,-0.0191837773732762
848,0.370787839939612,0.415657105925378
849,0.34820070349429,0.0437575285590206
850,0.346387731389169,0.21197263971979
851,0.6859716868759,0.291845661362005
852,0.576049962333575,0.237779866058651
853,0.605242874171936,-0.457110456943524
854,0.376944958858131,0.173824444564643
855,0.129151794271886,0.116108697067601
856,0.445386669892618,0.0295391591324462
857,0.46139452956029,-0.444453308028252
858,0.0615171852412271,-0.330202443863393
859,0.19729486867071,0.527565292038476
860,0.246318769058011,-0.0129426247335284
861,0.398437036502149,-0.146944239196071
862,0.417391322968955,-0.166294117670544
863,0.391989242743568,0.0488731259180512
864,0.441639337874558,0.513765182990112
865,0.856625902433992,-0.435730596069281
866,-0.215168769753619,-0.263252076134143
867,0.483406484941612,-0.158062854726235
868,0.0945949934536338,0.105720069513681
869,0.31001912288004,0.312627272899008
870,0.311290610300619,0.186096761228685
871,0.377675538934399,-0.155215386161454
872,0.460292087834011,-0.234572712543121
873,0.646668855080244,0.00547482649148089
874,0.171021446551422,0.145172552726586
875,0.428323811177336,-0.101014913509907
876,0.518157036422492,0.11696140417901
877,0.451685451113498,-0.391988704281192
878,0.660497968990932,-0.103851462065805
879,0.27116746313496,0.161869378110127
880,0.0910941709724629,-0.247079958050639
881,0.646313574846314,-0.202791488641143
882,0.488880735119503,-0.385187097609751
883,-0.00135371142794069,-0.0426916312673371
884,0.138898220858841,-0.382867860687534
885,0.110428409018938,0.562233518771968
886,0.0402560143265376,0.0588793938015026
887,0.494713668995532,-0.340450742250572
888,0.530440807876542,0.464224739746439
889,0.51371556748639,0.0734729966630565
890,0.375671631966413,0.0478050487465526
891,0.338830595083059,-0.242982931398309
892,0.248634229903766,-0.477416276119274
893,0.379906749787531,0.0337814848991389
894,0.398979903975281,-0.535761382260238
895,0.468067952163391,-0.512867075301129
896,0.506600382241266,0.14091512509667
897,0.15711302858944,-0.226922143069281
898,0.149061987349392,-0.441040839646857
899,0.336176783112474,-0.593930637720698
900,0.273666383526846,0.532542112193581
901,0.13077675654532,0.311651701142274
902,0.384093676277294,0.207931493077807
903,0.345868363954642,-0.756158795560483
904,0.319347762812404,-0.030625658675177
905,0.292171204989309,-0.537898554258825
906,0.422233764755877,-0.299228251722622
907,0.374985144919878,-0.102937971200848
908,-0.0522318911748872,-0.0252506754975244
909,0.34475278315927,-0.742562603319263
910,0.34633139628454,-0.178637519692655
911,0.483635368626439,0.337934156148834
912,0.131036348089155,-0.157030716693692
913,0.218289108320763,0.0352077818049797
914,0.169915051710665,0.135188657124151
915,0.308857770764904,-0.160182603310092
916,0.388178837464955,-0.125246867808928
917,0.346864054106437,-0.288093203032429
918,-0.0241590843350921,-0.266285156185363
919,0.166174954172484,-0.263456788105765
920,0.379729626078931,-0.684422436347943
921,0.547670070793403,-0.269747588863834
922,0.369324142769237,-0.381525620145805
923,0.276474678180699,0.134654214730405
924,0.476715878154148,-0.426649390360535
925,0.741546801581644,-0.701749034371368
926,0.39958390993373,0.0532624897568031
927,0.51201758680368,-0.25239718265708
928,0.817307580023005,0.366869543877898
929,0.739002279446624,-0.140693186313532
930,0.542352040917293,-0.269908591944614
931,0.470437936950804,0.318847863833125
932,0.547943261519555,-0.0890733248108576
933,0.579039038054697,0.139184412246332
934,0.385988388476003,-0.433612687547539
935,0.276308371343187,-0.382757439508242
936,0.559038267414133,-0.0516457148647387
937,-0.0369847285100007,-0.056412886804372
938,0.0129972008758303,0.558605490626851
939,0.315635395715629,0.139788558801301
940,0.489261249841592,-0.284716686905321
941,0.767416633616331,-0.0520148058336026
942,0.392772271145361,-0.222182036760965
943,-0.0324274652031809,-0.0264067997554521
944,0.198269734792278,-0.294175593586436
945,0.573607069335376,-0.061125982310105
946,-0.11816543799916,-0.316955418381963
947,0.443666739393403,0.544632878992212
948,0.369151435583754,-0.484361697061134
949,-0.0057937124075405,-0.3453090517975
950,0.627339085281753,-0.569423729206685
951,0.345887867819525,-0.353498058663537
952,0.0240444366418182,0.420555354114462
953,0.0632677032749436,-0.606603570034696
954,0.481049711808586,0.454731700038042
955,0.210094140346125,-0.411238294103081
956,0.401692329282139,-0.228764807016689
957,0.706660372702468,-0.187366040219643
958,0.344656198907127,-0.13881371123167
959,0.394896822247395,0.0870488354346997
960,0.372678435311336,0.147825502063806
961,0.375414162629464,-0.25252685146609
962,0.591179274704422,-0.20391614655691
963,0.176222017628563,0.464340232035647
964,0.551496135483665,-0.26167295825142
965,0.0310869901215602,-0.0777867291988754
966,0.562942384710414,-0.556358644770887
967,0.482625898733445,0.0235028729945675
968,0.324906150491933,0.292172574205047
969,0.592623930818274,0.421243624634004
970,0.0951311701867133,-0.318788723420169
971,0.0893504541708496,-0.341965536125147
972,0.179799524785931,0.181065474589043
973,0.62790530808611,0.195886657829368
974,0.406203573471171,-0.526644310895335
975,0.122763188930016,-0.53519829169198
976,0.570310875621833,-0.172673787315133
977,0.209593700812655,0.263466005252169
978,0.732381546253866,-0.158349173888289
979,0.0190525726059975,0.131429821207269
980,0.237361991627149,0.232482557462696
981,0.22461444272075,0.203774431741851
982,0.320868420876674,-0.305132160595145
983,0.29410675327556,0.061701150550831
984,0.649806256279546,0.0845750479878928
985,0.501579056518696,-0.229694500172141
986,0.0534325467513647,0.0456179795463473
987,0.197081663277746,-0.10961671583612
988,0.270954230965645,-0.316534655942167
989,0.529135806082276,-0.258520976094636
990,0.303185958185133,-0.19216314991656
991,0.482424753325867,-0.164122113720605
992,-0.0169309755684813,0.0424822342594949
993,0.375272551610691,-0.454982196006328
994,0.0454476385436461,0.27640657840944
995,0.247515386864768,-0.359523637842868
996,0.683419327010157,-0.44807430105412
997,0.298962314583142,0.149821670392953
998,0.293361028409241,-0.245047691152683
999,0.100613934622233,0.0129577007358114
1000,0.522124539558679,0.235139473923637
