workerid,button_order,code,condition,first_talker,order,repVoice,repeated,rt,talker,correct,lag,case,d_repVoice,rc_order,rc_lag,duration,rc_dur
7237,OLD_NEW,BEL_0214_STREET,Full,PF02,39,SAME,TRUE,50,PF02,1,45,hit,2.204197274,0.103015089,-0.034258273,1.51975,-0.175852738
7237,OLD_NEW,BEL_0911_SCIENCE,Full,NONE,40,NONE,FALSE,289,PM02,1,NA,correct_rejection,0.852495034,0.118888105,NA,1.521166667,-0.174974525
7237,OLD_NEW,BEL_0201_NDPARENTS,Full,PM01,41,DIFF,TRUE,1172,PF02,1,71,hit,1.901626432,0.134761121,0.242337472,1.880354167,0.047691108
7237,OLD_NEW,BEL_0619_WATER,Full,PM02,42,SAME,TRUE,273,PM02,1,58,hit,2.204197274,0.150634137,0.104039599,1.789875,-0.008398263
7237,OLD_NEW,BEL_1204_PATIENT,Full,NONE,43,NONE,FALSE,349,PF01,1,NA,correct_rejection,0.852495034,0.166507153,NA,1.637083333,-0.103116073
7237,OLD_NEW,BEL_1911_STORIES,Full,PM01,44,SAME,TRUE,113,PM01,1,64,hit,2.204197274,0.182380168,0.167869386,1.856770833,0.033071452
7237,OLD_NEW,BEL_0317_WINDOW,Full,NONE,45,NONE,FALSE,933,PM01,0,NA,false_alarm,0.852495034,0.198253184,NA,1.809395833,0.00370299
7237,OLD_NEW,BEL_1210_AIR,Full,NONE,46,NONE,FALSE,481,PM02,1,NA,correct_rejection,0.852495034,0.2141262,NA,1.412625,-0.242261107
7237,OLD_NEW,BEL_1104_HERE,Full,PM01,47,DIFF,TRUE,276,PM02,1,66,hit,1.901626432,0.229999216,0.189145982,1.7005,-0.063803145
7237,OLD_NEW,BEL_0204_away,Full,PM02,48,SAME,TRUE,204,PM02,1,51,hit,2.204197274,0.245872232,0.029571514,1.570416667,-0.144443723
7237,OLD_NEW,BEL_1020_LAKE,Full,PF01,49,DIFF,TRUE,100,PF02,1,77,hit,1.901626432,0.261745248,0.306167259,1.767479167,-0.022281771
7237,OLD_NEW,BEL_0419_SONGS,Full,PF01,50,SAME,TRUE,1498,PF01,1,61,hit,2.204197274,0.277618264,0.135954493,2.3814375,0.358320063
7237,OLD_NEW,BEL_1509_LUNCH,Full,NONE,51,NONE,FALSE,164,PF02,1,NA,correct_rejection,0.852495034,0.29349128,NA,2.1610625,0.221706348
7237,OLD_NEW,BEL_0220_CRUEL,Full,NONE,52,NONE,FALSE,408,PF01,1,NA,correct_rejection,0.852495034,0.309364295,NA,2.793083333,0.613505392
7237,OLD_NEW,BEL_1313_HOURS,Full,NONE,53,NONE,FALSE,266,PF02,1,NA,correct_rejection,0.852495034,0.325237311,NA,2.032416667,0.141956897
7237,OLD_NEW,BEL_1414_HOME,Full,NONE,54,NONE,FALSE,390,PM02,1,NA,correct_rejection,0.852495034,0.341110327,NA,1.580104167,-0.138438299
7237,OLD_NEW,BEL_1105_HOMEWORK,Full,NONE,55,NONE,FALSE,158,PF01,1,NA,correct_rejection,0.852495034,0.356983343,NA,2.105708333,0.187391483
7237,OLD_NEW,BEL_0920_STORIES,Full,NONE,56,NONE,FALSE,262,PM01,0,NA,false_alarm,0.852495034,0.372856359,NA,1.933354167,0.08054659
7237,OLD_NEW,BEL_1813_HELP,Full,PF01,57,DIFF,TRUE,423,PM02,1,59,hit,1.901626432,0.388729375,0.114677897,1.4099375,-0.243927128
7237,OLD_NEW,BEL_0617_BOX,Full,PM02,58,DIFF,TRUE,1060,PM01,1,68,hit,1.901626432,0.404602391,0.210422578,1.796666667,-0.004188009
7237,OLD_NEW,BEL_0812_CARS,Full,NONE,59,NONE,FALSE,140,PF02,1,NA,correct_rejection,0.852495034,0.420475406,NA,1.847229167,0.027156432
7237,OLD_NEW,BEL_2009_QUESTIONS,Full,NONE,60,NONE,FALSE,1044,PF01,0,NA,false_alarm,0.852495034,0.436348422,NA,2.140604167,0.209023925
7237,OLD_NEW,BEL_0605_BABY,Full,NONE,61,NONE,FALSE,416,PM01,1,NA,correct_rejection,0.852495034,0.452221438,NA,1.727729167,-0.046923382
7237,OLD_NEW,BEL_1707_MOUNTAIN,Full,NONE,62,NONE,FALSE,218,PM02,0,NA,false_alarm,0.852495034,0.468094454,NA,1.488645833,-0.19513467
7237,OLD_NEW,BEL_1304_PROJECT,Full,PF02,63,DIFF,TRUE,1096,PF01,1,77,hit,1.901626432,0.48396747,0.306167259,2.096,0.181373143
7237,OLD_NEW,BEL_0916_PERFORMER,Full,PM01,64,SAME,TRUE,506,PM01,1,73,hit,2.204197274,0.499840486,0.263614067,2.112958333,0.191885865
7395,OLD_NEW,BEL_0920_STORIES,Divided,PF01,1,SAME,TRUE,1000,PF01,1,11,hit,1.608723672,-0.500159514,-0.395960401,2.140229167,0.208791457
7395,OLD_NEW,BEL_1507_HELP,Divided,NONE,2,NONE,FALSE,536,PF01,0,NA,false_alarm,0.559592274,-0.484286498,NA,1.603041667,-0.124219004
7395,OLD_NEW,BEL_0214_STREET,Divided,PM02,3,DIFF,TRUE,634,PF02,1,22,hit,1.017444205,-0.468413482,-0.278939124,1.51975,-0.175852738
7395,OLD_NEW,BEL_0605_BABY,Divided,PM01,4,DIFF,TRUE,743,PM02,1,15,hit,1.017444205,-0.452540467,-0.353407209,1.556270833,-0.153212934
7395,OLD_NEW,BEL_0420_GRASS,Divided,PM01,5,SAME,TRUE,249,PM01,1,9,hit,1.608723672,-0.436667451,-0.417236996,1.53375,-0.167173931
7395,OLD_NEW,BEL_1020_LAKE,Divided,PF01,6,DIFF,TRUE,563,PM01,0,33,miss,1.017444205,-0.420794435,-0.161917848,1.96675,0.101249161
7395,OLD_NEW,BEL_0201_NDPARENTS,Divided,NONE,7,NONE,FALSE,346,PM01,1,NA,correct_rejection,0.559592274,-0.404921419,NA,1.849,0.028254197
7395,OLD_NEW,BEL_1210_AIR,Divided,PF02,8,SAME,TRUE,396,PF02,0,36,miss,1.608723672,-0.389048403,-0.130002954,1.900875,0.060412276
7395,OLD_NEW,BEL_0120_TOYS,Divided,NONE,9,NONE,FALSE,224,PF02,1,NA,correct_rejection,0.559592274,-0.373175387,NA,2.16525,0.224302241
7395,OLD_NEW,BEL_1519_THEATER,Divided,NONE,10,NONE,FALSE,1040,PM02,1,NA,correct_rejection,0.559592274,-0.357302371,NA,1.841166667,0.023398198
7395,OLD_NEW,BEL_1419_SPORTS,Divided,PM01,11,DIFF,TRUE,264,PF01,1,28,hit,1.017444205,-0.341429355,-0.215109337,1.650479167,-0.094811798
7395,OLD_NEW,BEL_1319_WATER,Divided,NONE,12,NONE,FALSE,196,PM01,1,NA,correct_rejection,0.559592274,-0.32555634,NA,1.807104167,0.002282352
7395,OLD_NEW,BEL_1710_UGLY,Divided,NONE,13,NONE,FALSE,334,PM02,1,NA,correct_rejection,0.559592274,-0.309683324,NA,1.5536875,-0.154814381
7395,OLD_NEW,BEL_0613_FLOOR,Divided,NONE,14,NONE,FALSE,57,PF02,1,NA,correct_rejection,0.559592274,-0.293810308,NA,1.834729167,0.019407497
7395,OLD_NEW,BEL_1719_GARDEN,Divided,PF01,15,DIFF,TRUE,29,PF02,1,29,hit,1.017444205,-0.277937292,-0.204471039,2.26375,0.285363845
7395,OLD_NEW,BEL_0218_FRESH,Divided,PF02,16,DIFF,TRUE,281,PM01,1,41,hit,1.017444205,-0.262064276,-0.076811465,1.7899375,-0.008359518
7395,OLD_NEW,BEL_1322_TRUTH,Divided,PM02,17,SAME,TRUE,164,PM02,1,41,hit,1.608723672,-0.24619126,-0.076811465,1.443854167,-0.222901685
7395,OLD_NEW,BEL_1108_ROOM,Divided,NONE,18,NONE,FALSE,2966,PF01,0,NA,false_alarm,0.559592274,-0.230318244,NA,1.7705,-0.020409111
7395,OLD_NEW,BEL_0911_SCIENCE,Divided,PM02,19,SAME,TRUE,277,PM02,1,22,hit,1.608723672,-0.214445228,-0.278939124,1.521166667,-0.174974525
7395,OLD_NEW,BEL_1211_ANGRY,Divided,NONE,20,NONE,FALSE,64,PM01,1,NA,correct_rejection,0.559592274,-0.198572213,NA,2.353729167,0.341143258
7395,OLD_NEW,BEL_0904_WELL,Divided,NONE,21,NONE,FALSE,369,PM02,1,NA,correct_rejection,0.559592274,-0.182699197,NA,1.389166667,-0.256803274
7395,OLD_NEW,BEL_0220_CRUEL,Divided,PF02,22,SAME,TRUE,57,PF02,1,44,hit,1.608723672,-0.166826181,-0.044896571,2.623645833,0.508468585
7395,OLD_NEW,BEL_1418_TREE,Divided,NONE,23,NONE,FALSE,131,PF01,0,NA,false_alarm,0.559592274,-0.150953165,NA,1.929020833,0.077860293
7395,OLD_NEW,BEL_0418_WEEKEND,Divided,NONE,24,NONE,FALSE,1832,PF02,1,NA,correct_rejection,0.559592274,-0.135080149,NA,1.885375,0.050803597
7395,OLD_NEW,BEL_1101_MINUTES,Divided,NONE,25,NONE,FALSE,1024,PF01,0,NA,false_alarm,0.559592274,-0.119207133,NA,1.810979167,0.004684522
7395,OLD_NEW,BEL_0115_HOME,Divided,PF02,26,DIFF,TRUE,337,PF01,1,34,hit,1.017444205,-0.103334117,-0.15127955,1.340708333,-0.28684331
7395,OLD_NEW,BEL_0124_WEEKEND,Divided,NONE,27,NONE,FALSE,2393,PM01,1,NA,correct_rejection,0.559592274,-0.087461101,NA,1.77725,-0.016224687
7395,OLD_NEW,BEL_1414_HOME,Divided,NONE,28,NONE,FALSE,663,PF02,1,NA,correct_rejection,0.559592274,-0.071588086,NA,1.9069375,0.064170509
7395,OLD_NEW,BEL_0617_BOX,Divided,NONE,29,NONE,FALSE,279,PM02,1,NA,correct_rejection,0.559592274,-0.05571507,NA,1.476458333,-0.202689881
7395,OLD_NEW,BEL_1313_HOURS,Divided,PF02,30,DIFF,TRUE,599,PM02,1,36,hit,1.017444205,-0.039842054,-0.130002954,1.6301875,-0.107390901
7395,OLD_NEW,BEL_0811_CLOSE,Divided,PM01,31,SAME,TRUE,1077,PM01,1,57,hit,1.608723672,-0.023969038,0.093401301,1.795020833,-0.005208285
7395,OLD_NEW,BEL_1008_MILK,Divided,NONE,32,NONE,FALSE,569,PM02,1,NA,correct_rejection,0.559592274,-0.008096022,NA,1.5048125,-0.185112715
7395,OLD_NEW,BEL_1611_SWEET,Divided,NONE,33,NONE,FALSE,522,PF01,1,NA,correct_rejection,0.559592274,0.007776994,NA,1.805541667,0.001313735
7395,OLD_NEW,BEL_0620_FIELD,Divided,PM02,34,DIFF,TRUE,102,PF01,1,43,hit,1.017444205,0.02365001,-0.055534869,1.810979167,0.004684522
7395,OLD_NEW,BEL_0804_EDUCATION,Divided,PM02,35,DIFF,TRUE,223,PF02,0,56,miss,1.017444205,0.039523026,0.082763004,2.046770833,0.150855256
7395,OLD_NEW,BEL_2023_SOON,Divided,PM02,36,SAME,TRUE,196,PM02,1,49,hit,1.608723672,0.055396041,0.008294918,1.245666667,-0.345761042
7395,OLD_NEW,BEL_0114_SALT,Divided,PF01,37,SAME,TRUE,374,PF01,1,42,hit,1.608723672,0.071269057,-0.066173167,1.420520833,-0.237366363
7395,OLD_NEW,BEL_1907_BED,Divided,NONE,38,NONE,FALSE,312,PF02,1,NA,correct_rejection,0.559592274,0.087142073,NA,2.072854167,0.1670247
7395,OLD_NEW,BEL_0414_WINDOW,Divided,PF01,39,SAME,TRUE,249,PF01,1,62,hit,1.608723672,0.103015089,0.146592791,1.737583333,-0.040814639
7395,OLD_NEW,BEL_1723_BROKEN,Divided,NONE,40,NONE,FALSE,490,PM01,1,NA,correct_rejection,0.559592274,0.118888105,NA,2.122083333,0.197542587
7395,OLD_NEW,BEL_0719_ROOM,Divided,PF02,41,SAME,TRUE,1192,PF02,1,42,hit,1.608723672,0.134761121,-0.066173167,1.7870625,-0.010141773
7395,OLD_NEW,BEL_2010_COLD,Divided,NONE,42,NONE,FALSE,1062,PF01,1,NA,correct_rejection,0.559592274,0.150634137,NA,1.803666667,0.000151395
7395,OLD_NEW,BEL_1304_PROJECT,Divided,PF02,43,DIFF,TRUE,700,PM02,0,61,miss,1.017444205,0.166507153,0.135954493,1.721333333,-0.050888254
7395,OLD_NEW,BEL_1311_CHAIR,Divided,NONE,44,NONE,FALSE,1174,PF02,0,NA,false_alarm,0.559592274,0.182380168,NA,1.840583333,0.023036581
7395,OLD_NEW,BEL_0619_WATER,Divided,PM01,45,SAME,TRUE,127,PM01,1,65,hit,1.608723672,0.198253184,0.178507684,2.006833333,0.126097411
7395,OLD_NEW,BEL_0417_HOME,Divided,PM01,46,DIFF,TRUE,53,PF01,1,61,hit,1.017444205,0.2141262,0.135954493,1.5183125,-0.176743865
7395,OLD_NEW,BEL_1813_HELP,Divided,PM02,47,SAME,TRUE,274,PM02,1,76,hit,1.608723672,0.229999216,0.295528961,1.4099375,-0.243927128
7395,OLD_NEW,BEL_0317_WINDOW,Divided,NONE,48,NONE,FALSE,267,PM01,1,NA,correct_rejection,0.559592274,0.245872232,NA,1.809395833,0.00370299
7395,OLD_NEW,BEL_1104_HERE,Divided,PF01,49,DIFF,TRUE,228,PM01,0,65,miss,1.017444205,0.261745248,0.178507684,2.036479167,0.1444753
7395,OLD_NEW,BEL_1806_MEAT,Divided,NONE,50,NONE,FALSE,293,PM02,0,NA,false_alarm,0.559592274,0.277618264,NA,1.573145833,-0.142751873
7395,OLD_NEW,BEL_1707_MOUNTAIN,Divided,NONE,51,NONE,FALSE,591,PM01,0,NA,false_alarm,0.559592274,0.29349128,NA,1.722041667,-0.050449148
7395,OLD_NEW,BEL_0823_PRIZE,Divided,PF01,52,DIFF,TRUE,365,PM01,1,54,hit,1.017444205,0.309364295,0.061486408,1.417604167,-0.239174448
7395,OLD_NEW,BEL_0908_TRIP,Divided,NONE,53,NONE,FALSE,384,PM02,1,NA,correct_rejection,0.559592274,0.325237311,NA,1.572208333,-0.143333043
7395,OLD_NEW,BEL_1722_SALAD,Divided,PF01,54,SAME,TRUE,200,PF01,0,85,miss,1.608723672,0.341110327,0.391273642,1.986395833,0.113427903
7395,OLD_NEW,BEL_0720_WATER,Divided,NONE,55,NONE,FALSE,73,PF02,1,NA,correct_rejection,0.559592274,0.356983343,NA,2.1804375,0.233717196
7395,OLD_NEW,BEL_0406_PARENTS,Divided,PM02,56,DIFF,TRUE,114,PF02,0,63,miss,1.017444205,0.372856359,0.157231089,1.953208333,0.092854481
7395,OLD_NEW,BEL_1220_STORY,Divided,NONE,57,NONE,FALSE,219,PF01,1,NA,correct_rejection,0.559592274,0.388729375,NA,1.949270833,0.090413567
7395,OLD_NEW,BEL_1524_TODAY,Divided,PF02,58,SAME,TRUE,1100,PF02,1,70,hit,1.608723672,0.404602391,0.231699174,1.883979167,0.049938299
7395,OLD_NEW,BEL_1509_LUNCH,Divided,NONE,59,NONE,FALSE,241,PM02,1,NA,correct_rejection,0.559592274,0.420475406,NA,1.68925,-0.070777186
7395,OLD_NEW,BEL_1222_YEAR,Divided,NONE,60,NONE,FALSE,486,PF01,1,NA,correct_rejection,0.559592274,0.436348422,NA,1.964104167,0.099608969
7395,OLD_NEW,BEL_1616_BANANAS,Divided,NONE,61,NONE,FALSE,207,PM01,0,NA,false_alarm,0.559592274,0.452221438,NA,1.641708333,-0.100248967
7395,OLD_NEW,BEL_1009_EXAM,Divided,PM01,62,DIFF,TRUE,177,PM02,1,62,hit,1.017444205,0.468094454,0.146592791,1.746645833,-0.035196662
7395,OLD_NEW,BEL_0715_MORNING,Divided,NONE,63,NONE,FALSE,1779,PF02,0,NA,false_alarm,0.559592274,0.48396747,NA,2.050270833,0.153024958
7395,OLD_NEW,BEL_0916_PERFORMER,Divided,PM01,64,SAME,TRUE,909,PM01,1,94,hit,1.608723672,0.499840486,0.487018323,2.112958333,0.191885865
7310,NEW_OLD,BEL_0720_WATER,Full,NONE,1,NONE,FALSE,800,PF02,1,NA,correct_rejection,1.69062163,-0.500159514,NA,2.1804375,0.233717196
7310,NEW_OLD,BEL_0322_MORNING,Full,PM02,2,DIFF,TRUE,79,PF02,0,20,miss,1.69062163,-0.484286498,-0.30021572,2.328833333,0.325709964
7310,NEW_OLD,BEL_0414_WINDOW,Full,PF01,3,SAME,TRUE,121,PF01,1,19,hit,1.98992854,-0.468413482,-0.310854018,1.737583333,-0.040814639
7310,NEW_OLD,BEL_0317_WINDOW,Full,PF01,4,DIFF,TRUE,367,PM02,1,9,hit,1.69062163,-0.452540467,-0.417236996,1.498333333,-0.189129246
7310,NEW_OLD,BEL_1911_STORIES,Full,NONE,5,NONE,FALSE,1936,PF01,1,NA,correct_rejection,1.69062163,-0.436667451,NA,2.1366875,0.206595925
7310,NEW_OLD,BEL_1611_SWEET,Full,NONE,6,NONE,FALSE,443,PM01,1,NA,correct_rejection,1.69062163,-0.420794435,NA,1.796729167,-0.004149264
7310,NEW_OLD,BEL_0715_MORNING,Full,NONE,7,NONE,FALSE,165,PM02,1,NA,correct_rejection,1.69062163,-0.404921419,NA,1.645020833,-0.098195499
7310,NEW_OLD,BEL_1818_BOX,Full,PF01,8,SAME,TRUE,833,PF01,1,35,hit,1.98992854,-0.389048403,-0.140641252,2.265666667,0.286552015
7310,NEW_OLD,BEL_1418_TREE,Full,PM01,9,SAME,TRUE,908,PM01,1,28,hit,1.98992854,-0.373175387,-0.215109337,1.797708333,-0.003542264
7310,NEW_OLD,BEL_0104_DANGEROUS,Full,NONE,10,NONE,FALSE,447,PM02,1,NA,correct_rejection,1.69062163,-0.357302371,NA,1.698125,-0.065275442
7310,NEW_OLD,BEL_1102_TEA,Full,NONE,11,NONE,FALSE,787,PM01,1,NA,correct_rejection,1.69062163,-0.341429355,NA,1.60325,-0.124089855
7310,NEW_OLD,BEL_0811_CLOSE,Full,NONE,12,NONE,FALSE,516,PF01,1,NA,correct_rejection,1.69062163,-0.32555634,NA,1.9130625,0.067967487
7310,NEW_OLD,BEL_1419_SPORTS,Full,PF02,13,DIFF,TRUE,933,PF01,0,42,miss,1.69062163,-0.309683324,-0.066173167,1.650479167,-0.094811798
7310,NEW_OLD,BEL_1212_UPSET,Full,PM01,14,DIFF,TRUE,1081,PF01,0,20,miss,1.69062163,-0.293810308,-0.30021572,1.7240625,-0.049196403
7310,NEW_OLD,BEL_0402_DAUGHTER,Full,PF01,15,DIFF,TRUE,904,PM01,0,28,miss,1.69062163,-0.277937292,-0.215109337,1.8390625,0.022093794
7310,NEW_OLD,BEL_0214_STREET,Full,NONE,16,NONE,FALSE,700,PF02,1,NA,correct_rejection,1.69062163,-0.262064276,NA,1.51975,-0.175852738
7310,NEW_OLD,BEL_0216_CHILD,Full,NONE,17,NONE,FALSE,476,PF02,1,NA,correct_rejection,1.69062163,-0.24619126,NA,2.106083333,0.187623951
7310,NEW_OLD,BEL_2023_SOON,Full,NONE,18,NONE,FALSE,455,PM02,1,NA,correct_rejection,1.69062163,-0.230318244,NA,1.245666667,-0.345761042
7310,NEW_OLD,BEL_0724_NOVEL,Full,NONE,19,NONE,FALSE,445,PF01,1,NA,correct_rejection,1.69062163,-0.214445228,NA,2.110166667,0.190155269
7310,NEW_OLD,BEL_0920_STORIES,Full,PM02,20,SAME,TRUE,353,PM02,1,30,hit,1.98992854,-0.198572213,-0.193832741,1.666333333,-0.084983566
7310,NEW_OLD,BEL_1105_HOMEWORK,Full,NONE,21,NONE,FALSE,238,PM01,1,NA,correct_rejection,1.69062163,-0.182699197,NA,1.9886875,0.114848541
7310,NEW_OLD,BEL_0911_SCIENCE,Full,PM02,22,DIFF,TRUE,756,PF02,0,24,miss,1.69062163,-0.166826181,-0.257662528,2.046208333,0.150506554
7310,NEW_OLD,BEL_1111_LATE,Full,PM01,23,SAME,TRUE,451,PM01,1,24,hit,1.98992854,-0.150953165,-0.257662528,1.334020833,-0.29098899
7310,NEW_OLD,BEL_1222_YEAR,Full,NONE,24,NONE,FALSE,284,PF02,1,NA,correct_rejection,1.69062163,-0.135080149,NA,1.996604167,0.119756199
7310,NEW_OLD,BEL_0111_ALIVE,Full,NONE,25,NONE,FALSE,233,PF01,1,NA,correct_rejection,1.69062163,-0.119207133,NA,1.919875,0.072190656
7310,NEW_OLD,BEL_1509_LUNCH,Full,PF01,26,SAME,TRUE,213,PF01,1,47,hit,1.98992854,-0.103334117,-0.012981677,2.148083333,0.213660371
7310,NEW_OLD,BEL_0120_TOYS,Full,PM01,27,DIFF,TRUE,1786,PM02,1,41,hit,1.69062163,-0.087461101,-0.076811465,1.707416667,-0.059515401
7310,NEW_OLD,BEL_1009_EXAM,Full,PM01,28,DIFF,TRUE,331,PF02,1,53,hit,1.69062163,-0.071588086,0.05084811,2.133125,0.204387479
7310,NEW_OLD,BEL_0812_CARS,Full,PF02,29,SAME,TRUE,237,PF02,0,53,miss,1.98992854,-0.05571507,0.05084811,1.847229167,0.027156432
7310,NEW_OLD,BEL_1414_HOME,Full,NONE,30,NONE,FALSE,215,PM01,1,NA,correct_rejection,1.69062163,-0.039842054,NA,1.7294375,-0.045864361
7310,NEW_OLD,BEL_1422_MOVIE,Full,NONE,31,NONE,FALSE,972,PM02,1,NA,correct_rejection,1.69062163,-0.023969038,NA,1.49525,-0.19104065
7310,NEW_OLD,BEL_1907_BED,Full,NONE,32,NONE,FALSE,462,PM02,1,NA,correct_rejection,1.69062163,-0.008096022,NA,1.82425,0.012911307
7310,NEW_OLD,BEL_0419_SONGS,Full,PM01,33,SAME,TRUE,1663,PM01,1,41,hit,1.98992854,0.007776994,-0.076811465,2.109833333,0.189948631
7310,NEW_OLD,BEL_1919_NEWSPAPER,Full,NONE,34,NONE,FALSE,477,PM01,1,NA,correct_rejection,1.69062163,0.02365001,NA,2.076145833,0.169065252
7310,NEW_OLD,BEL_0620_FIELD,Full,NONE,35,NONE,FALSE,543,PF02,1,NA,correct_rejection,1.69062163,0.039523026,NA,2.000208333,0.121990475
7310,NEW_OLD,BEL_0103_AMAZING,Full,PF02,36,DIFF,TRUE,323,PM01,1,53,hit,1.69062163,0.055396041,0.05084811,1.999125,0.121318901
7310,NEW_OLD,BEL_0115_HOME,Full,NONE,37,NONE,FALSE,405,PF01,1,NA,correct_rejection,1.69062163,0.071269057,NA,1.340708333,-0.28684331
7310,NEW_OLD,BEL_1311_CHAIR,Full,PF02,38,SAME,TRUE,692,PF02,0,38,miss,1.98992854,0.087142073,-0.108726358,1.840583333,0.023036581
7310,NEW_OLD,BEL_0619_WATER,Full,NONE,39,NONE,FALSE,606,PF01,1,NA,correct_rejection,1.69062163,0.103015089,NA,1.6820625,-0.075232823
7310,NEW_OLD,BEL_0916_PERFORMER,Full,NONE,40,NONE,FALSE,986,PM01,1,NA,correct_rejection,1.69062163,0.118888105,NA,2.112958333,0.191885865
7310,NEW_OLD,BEL_1710_UGLY,Full,NONE,41,NONE,FALSE,434,PF02,1,NA,correct_rejection,1.69062163,0.134761121,NA,2.004354167,0.124560539
7310,NEW_OLD,BEL_1313_HOURS,Full,PF02,42,SAME,TRUE,728,PF02,1,46,hit,1.98992854,0.150634137,-0.023619975,2.032416667,0.141956897
7310,NEW_OLD,BEL_1304_PROJECT,Full,PM01,43,DIFF,TRUE,335,PF01,0,74,miss,1.69062163,0.166507153,0.274252365,2.096,0.181373143
7310,NEW_OLD,BEL_1204_PATIENT,Full,PM02,44,SAME,TRUE,492,PM02,0,74,miss,1.98992854,0.182380168,0.274252365,1.595416667,-0.128945854
7310,NEW_OLD,BEL_0423_WINE,Full,NONE,45,NONE,FALSE,671,PM02,1,NA,correct_rejection,1.69062163,0.198253184,NA,1.9449375,0.08772727
7310,NEW_OLD,BEL_1723_BROKEN,Full,NONE,46,NONE,FALSE,654,PM01,1,NA,correct_rejection,1.69062163,0.2141262,NA,2.122083333,0.197542587
7310,NEW_OLD,BEL_1322_TRUTH,Full,PM02,47,DIFF,TRUE,1664,PM01,1,73,hit,1.69062163,0.229999216,0.263614067,1.7323125,-0.044082106
7310,NEW_OLD,BEL_0218_FRESH,Full,PM02,48,SAME,TRUE,796,PM02,0,70,miss,1.98992854,0.245872232,0.231699174,1.622604167,-0.112091922
7310,NEW_OLD,BEL_1217_HAIR,Full,PF02,49,DIFF,TRUE,637,PM02,0,72,miss,1.69062163,0.261745248,0.252975769,1.795583333,-0.004859583
7310,NEW_OLD,BEL_0420_GRASS,Full,PF01,50,DIFF,TRUE,257,PM01,1,61,hit,1.69062163,0.277618264,0.135954493,1.53375,-0.167173931
7310,NEW_OLD,BEL_0406_PARENTS,Full,NONE,51,NONE,FALSE,272,PF01,1,NA,correct_rejection,1.69062163,0.29349128,NA,1.903583333,0.062091211
7310,NEW_OLD,BEL_1715_MUSIC,Full,NONE,52,NONE,FALSE,293,PF02,1,NA,correct_rejection,1.69062163,0.309364295,NA,1.8293125,0.016049625
7310,NEW_OLD,BEL_1416_TODAY,Full,NONE,53,NONE,FALSE,1575,PM02,0,NA,false_alarm,1.69062163,0.325237311,NA,1.522041667,-0.1744321
7310,NEW_OLD,BEL_1507_HELP,Full,PF02,54,SAME,TRUE,1475,PF02,1,66,hit,1.98992854,0.341110327,0.189145982,1.6375,-0.102857775
7310,NEW_OLD,BEL_0613_FLOOR,Full,PM02,55,SAME,TRUE,309,PM02,0,62,miss,1.98992854,0.356983343,0.146592791,1.42275,-0.23598447
7310,NEW_OLD,BEL_1616_BANANAS,Full,NONE,56,NONE,FALSE,364,PM01,1,NA,correct_rejection,1.69062163,0.372856359,NA,1.641708333,-0.100248967
7310,NEW_OLD,BEL_1410_THIN,Full,NONE,57,NONE,FALSE,256,PF01,1,NA,correct_rejection,1.69062163,0.388729375,NA,2.122104167,0.197555502
7310,NEW_OLD,BEL_1721_POOL,Full,PF01,58,DIFF,TRUE,349,PF02,1,86,hit,1.69062163,0.404602391,0.40191194,1.6944375,-0.067561378
7310,NEW_OLD,BEL_1211_ANGRY,Full,PM02,59,DIFF,TRUE,1364,PF01,1,74,hit,1.69062163,0.420475406,0.274252365,2.217145833,0.256473234
7310,NEW_OLD,BEL_1220_STORY,Full,PF01,60,SAME,TRUE,495,PF01,0,63,miss,1.98992854,0.436348422,0.157231089,1.949270833,0.090413567
7310,NEW_OLD,BEL_1011_THIN,Full,PM01,61,SAME,TRUE,359,PM01,1,81,hit,1.98992854,0.452221438,0.34872045,1.8905625,0.054019405
7310,NEW_OLD,BEL_1806_MEAT,Full,NONE,62,NONE,FALSE,479,PM02,1,NA,correct_rejection,1.69062163,0.468094454,NA,1.573145833,-0.142751873
7310,NEW_OLD,BEL_0124_WEEKEND,Full,NONE,63,NONE,FALSE,300,PF02,1,NA,correct_rejection,1.69062163,0.48396747,NA,1.913395833,0.068174125
7310,NEW_OLD,BEL_1016_ATTENTION,Full,PF02,64,DIFF,TRUE,298,PM02,0,73,miss,1.69062163,0.499840486,0.263614067,1.502458333,-0.186572097
7659,NEW_OLD,BEL_0908_TRIP,Full,NONE,1,NONE,FALSE,1230,PF02,1,NA,correct_rejection,2.166106753,-0.500159514,NA,1.728083333,-0.046703829
7659,NEW_OLD,BEL_1616_BANANAS,Full,NONE,2,NONE,FALSE,553,PM02,1,NA,correct_rejection,2.166106753,-0.484286498,NA,1.545333333,-0.159993252
7659,NEW_OLD,BEL_1523_PAN,Full,PM01,3,DIFF,TRUE,285,PM02,1,15,hit,3.517808993,-0.468413482,-0.353407209,1.765333333,-0.023612004
7659,NEW_OLD,BEL_0720_WATER,Full,PM02,5,DIFF,TRUE,1230,PF01,1,36,hit,3.517808993,-0.436667451,-0.130002954,1.754458333,-0.030353577
7659,NEW_OLD,BEL_1104_HERE,Full,NONE,6,NONE,FALSE,95,PM01,1,NA,correct_rejection,2.166106753,-0.420794435,NA,2.036479167,0.1444753
7659,NEW_OLD,BEL_1313_HOURS,Full,PF01,7,DIFF,TRUE,109,PM01,1,22,hit,3.517808993,-0.404921419,-0.278939124,1.703083333,-0.062201698
