idx,file1,file2,distance
15,BEL_0417_HOME_T02,BEL_0417_HOME_T07,15.20763517
16,BEL_0417_HOME_T02,BEL_0417_HOME_T08,14.76153775
17,BEL_0417_HOME_T02,BEL_0417_HOME_T09,12.82465388
18,BEL_0417_HOME_T02,BEL_0417_HOME_T10,14.64734761
19,BEL_0417_HOME_T02,BEL_0417_HOME_T11,14.3180838
20,BEL_0417_HOME_T02,BEL_0417_HOME_T12,13.28354055
21,BEL_0417_HOME_T03,BEL_0417_HOME_T04,12.07525386
22,BEL_0417_HOME_T03,BEL_0417_HOME_T05,13.44923461
23,BEL_0417_HOME_T03,BEL_0417_HOME_T06,11.30598541
24,BEL_0417_HOME_T03,BEL_0417_HOME_T07,15.29186828
25,BEL_0417_HOME_T03,BEL_0417_HOME_T08,14.41226112
26,BEL_0417_HOME_T03,BEL_0417_HOME_T09,12.09830567
27,BEL_0417_HOME_T03,BEL_0417_HOME_T10,14.03120048
28,BEL_0417_HOME_T03,BEL_0417_HOME_T11,13.07787524
29,BEL_0417_HOME_T03,BEL_0417_HOME_T12,12.90533137
30,BEL_0417_HOME_T04,BEL_0417_HOME_T05,14.25415136
31,BEL_0417_HOME_T04,BEL_0417_HOME_T06,12.06217733
32,BEL_0417_HOME_T04,BEL_0417_HOME_T07,13.08324858
33,BEL_0417_HOME_T04,BEL_0417_HOME_T08,13.36507573
34,BEL_0417_HOME_T04,BEL_0417_HOME_T09,11.05713045
35,BEL_0417_HOME_T04,BEL_0417_HOME_T10,13.90338475
36,BEL_0417_HOME_T04,BEL_0417_HOME_T11,14.06694094
37,BEL_0417_HOME_T04,BEL_0417_HOME_T12,12.92913663
38,BEL_0417_HOME_T05,BEL_0417_HOME_T06,12.33244763
39,BEL_0417_HOME_T05,BEL_0417_HOME_T07,13.16461943
40,BEL_0417_HOME_T05,BEL_0417_HOME_T08,13.05243668
41,BEL_0417_HOME_T05,BEL_0417_HOME_T09,12.75554597
42,BEL_0417_HOME_T05,BEL_0417_HOME_T10,13.65406907
43,BEL_0417_HOME_T05,BEL_0417_HOME_T11,10.74310735
44,BEL_0417_HOME_T05,BEL_0417_HOME_T12,12.85624431
45,BEL_0417_HOME_T06,BEL_0417_HOME_T07,13.76651727
46,BEL_0417_HOME_T06,BEL_0417_HOME_T08,12.67352411
47,BEL_0417_HOME_T06,BEL_0417_HOME_T09,10.48015268
48,BEL_0417_HOME_T06,BEL_0417_HOME_T10,14.50665714
49,BEL_0417_HOME_T06,BEL_0417_HOME_T11,12.22305717
50,BEL_0417_HOME_T06,BEL_0417_HOME_T12,11.07842214
51,BEL_0417_HOME_T07,BEL_0417_HOME_T08,12.53693218
52,BEL_0417_HOME_T07,BEL_0417_HOME_T09,11.98161261
53,BEL_0417_HOME_T07,BEL_0417_HOME_T10,15.32054288
54,BEL_0417_HOME_T07,BEL_0417_HOME_T11,14.25737754
55,BEL_0417_HOME_T07,BEL_0417_HOME_T12,13.44423756
56,BEL_0417_HOME_T08,BEL_0417_HOME_T09,13.18345944
57,BEL_0417_HOME_T08,BEL_0417_HOME_T10,15.56267529
58,BEL_0417_HOME_T08,BEL_0417_HOME_T11,13.09783397
59,BEL_0417_HOME_T08,BEL_0417_HOME_T12,13.44693662
60,BEL_0417_HOME_T09,BEL_0417_HOME_T10,13.43498563
61,BEL_0417_HOME_T09,BEL_0417_HOME_T11,12.34798494
62,BEL_0417_HOME_T09,BEL_0417_HOME_T12,11.43838703
63,BEL_0417_HOME_T10,BEL_0417_HOME_T11,13.34545669
64,BEL_0417_HOME_T10,BEL_0417_HOME_T12,12.3729045
65,BEL_0417_HOME_T11,BEL_0417_HOME_T12,12.69277727
0,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T02,11.29359553
1,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T03,12.24302945
2,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T04,13.6557852
3,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T05,11.92321211
4,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T06,12.65110297
5,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T07,15.47798896
6,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T08,11.22718276
7,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T09,13.06632266
8,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T10,13.29914648
9,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T11,11.72105487
10,BEL_0418_WEEKEND_T01,BEL_0418_WEEKEND_T12,11.19108994
11,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T03,12.44078267
12,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T04,12.63362013
13,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T05,10.52301112
14,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T06,10.33683486
15,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T07,14.02158609
16,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T08,10.67877935
17,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T09,11.44825434
18,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T10,13.64882789
19,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T11,11.55134681
20,BEL_0418_WEEKEND_T02,BEL_0418_WEEKEND_T12,10.6335542
21,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T04,13.00422574
22,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T05,12.41139348
23,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T06,12.51824835
24,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T07,14.00338075
25,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T08,13.00545846
26,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T09,12.7313139
27,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T10,15.38605593
28,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T11,13.13966507
29,BEL_0418_WEEKEND_T03,BEL_0418_WEEKEND_T12,11.80044725
30,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T05,12.59614811
31,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T06,12.86217227
32,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T07,11.97456918
33,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T08,13.11401826
34,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T09,11.88347103
35,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T10,14.36164215
36,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T11,14.00748813
37,BEL_0418_WEEKEND_T04,BEL_0418_WEEKEND_T12,12.41651134
38,BEL_0418_WEEKEND_T05,BEL_0418_WEEKEND_T06,11.11077224
39,BEL_0418_WEEKEND_T05,BEL_0418_WEEKEND_T07,14.2663982
40,BEL_0418_WEEKEND_T05,BEL_0418_WEEKEND_T08,11.40210218
41,BEL_0418_WEEKEND_T05,BEL_0418_WEEKEND_T09,11.84022192
42,BEL_0418_WEEKEND_T05,BEL_0418_WEEKEND_T10,12.52491147
43,BEL_0418_WEEKEND_T05,BEL_0418_WEEKEND_T11,11.38362836
44,BEL_0418_WEEKEND_T05,BEL_0418_WEEKEND_T12,11.20449768
45,BEL_0418_WEEKEND_T06,BEL_0418_WEEKEND_T07,14.64726915
46,BEL_0418_WEEKEND_T06,BEL_0418_WEEKEND_T08,10.39717181
47,BEL_0418_WEEKEND_T06,BEL_0418_WEEKEND_T09,12.24610923
48,BEL_0418_WEEKEND_T06,BEL_0418_WEEKEND_T10,12.64984004
49,BEL_0418_WEEKEND_T06,BEL_0418_WEEKEND_T11,10.2654772
50,BEL_0418_WEEKEND_T06,BEL_0418_WEEKEND_T12,11.52618702
51,BEL_0418_WEEKEND_T07,BEL_0418_WEEKEND_T08,15.26987903
52,BEL_0418_WEEKEND_T07,BEL_0418_WEEKEND_T09,13.79594257
53,BEL_0418_WEEKEND_T07,BEL_0418_WEEKEND_T10,15.14483913
54,BEL_0418_WEEKEND_T07,BEL_0418_WEEKEND_T11,15.40621047
55,BEL_0418_WEEKEND_T07,BEL_0418_WEEKEND_T12,13.50272431
56,BEL_0418_WEEKEND_T08,BEL_0418_WEEKEND_T09,12.86474059
57,BEL_0418_WEEKEND_T08,BEL_0418_WEEKEND_T10,12.98783948
58,BEL_0418_WEEKEND_T08,BEL_0418_WEEKEND_T11,10.31945377
59,BEL_0418_WEEKEND_T08,BEL_0418_WEEKEND_T12,12.34942368
60,BEL_0418_WEEKEND_T09,BEL_0418_WEEKEND_T10,13.72194057
61,BEL_0418_WEEKEND_T09,BEL_0418_WEEKEND_T11,13.96410987
62,BEL_0418_WEEKEND_T09,BEL_0418_WEEKEND_T12,12.24153038
63,BEL_0418_WEEKEND_T10,BEL_0418_WEEKEND_T11,12.14167196
64,BEL_0418_WEEKEND_T10,BEL_0418_WEEKEND_T12,13.57969286
65,BEL_0418_WEEKEND_T11,BEL_0418_WEEKEND_T12,12.217767
0,BEL_0419_SONGS_T01,BEL_0419_SONGS_T02,11.02617645
1,BEL_0419_SONGS_T01,BEL_0419_SONGS_T03,11.60587524
2,BEL_0419_SONGS_T01,BEL_0419_SONGS_T04,12.59802061
3,BEL_0419_SONGS_T01,BEL_0419_SONGS_T05,12.22372699
4,BEL_0419_SONGS_T01,BEL_0419_SONGS_T06,12.09464753
5,BEL_0419_SONGS_T01,BEL_0419_SONGS_T07,14.53062964
6,BEL_0419_SONGS_T01,BEL_0419_SONGS_T08,11.50445051
7,BEL_0419_SONGS_T01,BEL_0419_SONGS_T09,11.84418345
8,BEL_0419_SONGS_T01,BEL_0419_SONGS_T10,13.54590528
9,BEL_0419_SONGS_T01,BEL_0419_SONGS_T11,12.72403143
10,BEL_0419_SONGS_T01,BEL_0419_SONGS_T12,10.90820749
11,BEL_0419_SONGS_T02,BEL_0419_SONGS_T03,11.47407627
12,BEL_0419_SONGS_T02,BEL_0419_SONGS_T04,10.23189837
13,BEL_0419_SONGS_T02,BEL_0419_SONGS_T05,11.63564765
14,BEL_0419_SONGS_T02,BEL_0419_SONGS_T06,10.73876144
15,BEL_0419_SONGS_T02,BEL_0419_SONGS_T07,13.36898127
16,BEL_0419_SONGS_T02,BEL_0419_SONGS_T08,11.39292272
17,BEL_0419_SONGS_T02,BEL_0419_SONGS_T09,10.02791463
18,BEL_0419_SONGS_T02,BEL_0419_SONGS_T10,14.39817431
19,BEL_0419_SONGS_T02,BEL_0419_SONGS_T11,11.34304976
20,BEL_0419_SONGS_T02,BEL_0419_SONGS_T12,10.09120277
21,BEL_0419_SONGS_T03,BEL_0419_SONGS_T04,12.63148927
22,BEL_0419_SONGS_T03,BEL_0419_SONGS_T05,12.17253678
23,BEL_0419_SONGS_T03,BEL_0419_SONGS_T06,11.35195228
24,BEL_0419_SONGS_T03,BEL_0419_SONGS_T07,15.26788311
25,BEL_0419_SONGS_T03,BEL_0419_SONGS_T08,12.82731906
26,BEL_0419_SONGS_T03,BEL_0419_SONGS_T09,12.27656304
27,BEL_0419_SONGS_T03,BEL_0419_SONGS_T10,15.74400157
28,BEL_0419_SONGS_T03,BEL_0419_SONGS_T11,13.07565979
29,BEL_0419_SONGS_T03,BEL_0419_SONGS_T12,11.75079134
30,BEL_0419_SONGS_T04,BEL_0419_SONGS_T05,12.73867288
31,BEL_0419_SONGS_T04,BEL_0419_SONGS_T06,11.68770952
32,BEL_0419_SONGS_T04,BEL_0419_SONGS_T07,13.37202276
33,BEL_0419_SONGS_T04,BEL_0419_SONGS_T08,12.66259879
34,BEL_0419_SONGS_T04,BEL_0419_SONGS_T09,10.01382445
35,BEL_0419_SONGS_T04,BEL_0419_SONGS_T10,15.13469276
36,BEL_0419_SONGS_T04,BEL_0419_SONGS_T11,13.02416675
37,BEL_0419_SONGS_T04,BEL_0419_SONGS_T12,11.30713413
38,BEL_0419_SONGS_T05,BEL_0419_SONGS_T06,12.20844775
39,BEL_0419_SONGS_T05,BEL_0419_SONGS_T07,13.29596435
40,BEL_0419_SONGS_T05,BEL_0419_SONGS_T08,11.3133258
41,BEL_0419_SONGS_T05,BEL_0419_SONGS_T09,12.48463415
42,BEL_0419_SONGS_T05,BEL_0419_SONGS_T10,14.69982843
43,BEL_0419_SONGS_T05,BEL_0419_SONGS_T11,12.52843115
44,BEL_0419_SONGS_T05,BEL_0419_SONGS_T12,11.38769618
45,BEL_0419_SONGS_T06,BEL_0419_SONGS_T07,13.95906144
46,BEL_0419_SONGS_T06,BEL_0419_SONGS_T08,12.66323256
47,BEL_0419_SONGS_T06,BEL_0419_SONGS_T09,11.11369993
48,BEL_0419_SONGS_T06,BEL_0419_SONGS_T10,15.12350144
49,BEL_0419_SONGS_T06,BEL_0419_SONGS_T11,11.70934229
50,BEL_0419_SONGS_T06,BEL_0419_SONGS_T12,11.16276752
51,BEL_0419_SONGS_T07,BEL_0419_SONGS_T08,13.08586372
52,BEL_0419_SONGS_T07,BEL_0419_SONGS_T09,13.39484649
53,BEL_0419_SONGS_T07,BEL_0419_SONGS_T10,14.34752663
54,BEL_0419_SONGS_T07,BEL_0419_SONGS_T11,13.22306636
55,BEL_0419_SONGS_T07,BEL_0419_SONGS_T12,13.57152669
56,BEL_0419_SONGS_T08,BEL_0419_SONGS_T09,12.16990176
57,BEL_0419_SONGS_T08,BEL_0419_SONGS_T10,14.13737493
58,BEL_0419_SONGS_T08,BEL_0419_SONGS_T11,12.33614524
59,BEL_0419_SONGS_T08,BEL_0419_SONGS_T12,11.24317999
60,BEL_0419_SONGS_T09,BEL_0419_SONGS_T10,14.69912503
61,BEL_0419_SONGS_T09,BEL_0419_SONGS_T11,12.252313
62,BEL_0419_SONGS_T09,BEL_0419_SONGS_T12,10.27959772
63,BEL_0419_SONGS_T10,BEL_0419_SONGS_T11,14.32057708
64,BEL_0419_SONGS_T10,BEL_0419_SONGS_T12,14.56327047
65,BEL_0419_SONGS_T11,BEL_0419_SONGS_T12,11.87122409
0,BEL_0420_GRASS_T01,BEL_0420_GRASS_T02,13.76127923
1,BEL_0420_GRASS_T01,BEL_0420_GRASS_T03,12.18697936
2,BEL_0420_GRASS_T01,BEL_0420_GRASS_T04,12.94146859
3,BEL_0420_GRASS_T01,BEL_0420_GRASS_T05,13.02206249
4,BEL_0420_GRASS_T01,BEL_0420_GRASS_T06,12.75375013
5,BEL_0420_GRASS_T01,BEL_0420_GRASS_T07,15.1334701
6,BEL_0420_GRASS_T01,BEL_0420_GRASS_T08,12.4230764
7,BEL_0420_GRASS_T01,BEL_0420_GRASS_T09,12.54428398
8,BEL_0420_GRASS_T01,BEL_0420_GRASS_T10,13.16577225
9,BEL_0420_GRASS_T01,BEL_0420_GRASS_T11,13.45763158
10,BEL_0420_GRASS_T01,BEL_0420_GRASS_T12,11.67276335
11,BEL_0420_GRASS_T02,BEL_0420_GRASS_T03,12.09972316
12,BEL_0420_GRASS_T02,BEL_0420_GRASS_T04,9.384257431
13,BEL_0420_GRASS_T02,BEL_0420_GRASS_T05,10.76043432
14,BEL_0420_GRASS_T02,BEL_0420_GRASS_T06,10.45459767
15,BEL_0420_GRASS_T02,BEL_0420_GRASS_T07,12.11649338
16,BEL_0420_GRASS_T02,BEL_0420_GRASS_T08,12.17869831
17,BEL_0420_GRASS_T02,BEL_0420_GRASS_T09,11.2275125
18,BEL_0420_GRASS_T02,BEL_0420_GRASS_T10,11.75130197
19,BEL_0420_GRASS_T02,BEL_0420_GRASS_T11,11.50525515
20,BEL_0420_GRASS_T02,BEL_0420_GRASS_T12,10.53177813
21,BEL_0420_GRASS_T03,BEL_0420_GRASS_T04,11.62942507
22,BEL_0420_GRASS_T03,BEL_0420_GRASS_T05,11.34142953
23,BEL_0420_GRASS_T03,BEL_0420_GRASS_T06,11.74671462
24,BEL_0420_GRASS_T03,BEL_0420_GRASS_T07,12.98328207
25,BEL_0420_GRASS_T03,BEL_0420_GRASS_T08,12.81401078
26,BEL_0420_GRASS_T03,BEL_0420_GRASS_T09,12.91092229
27,BEL_0420_GRASS_T03,BEL_0420_GRASS_T10,11.94597023
28,BEL_0420_GRASS_T03,BEL_0420_GRASS_T11,11.45970979
29,BEL_0420_GRASS_T03,BEL_0420_GRASS_T12,11.78805661
30,BEL_0420_GRASS_T04,BEL_0420_GRASS_T05,10.63883905
31,BEL_0420_GRASS_T04,BEL_0420_GRASS_T06,11.16179294
32,BEL_0420_GRASS_T04,BEL_0420_GRASS_T07,10.88391719
33,BEL_0420_GRASS_T04,BEL_0420_GRASS_T08,11.30666741
34,BEL_0420_GRASS_T04,BEL_0420_GRASS_T09,10.82882565
35,BEL_0420_GRASS_T04,BEL_0420_GRASS_T10,12.8458405
36,BEL_0420_GRASS_T04,BEL_0420_GRASS_T11,12.53756592
37,BEL_0420_GRASS_T04,BEL_0420_GRASS_T12,11.47280605
38,BEL_0420_GRASS_T05,BEL_0420_GRASS_T06,11.60089623
39,BEL_0420_GRASS_T05,BEL_0420_GRASS_T07,12.76846735
40,BEL_0420_GRASS_T05,BEL_0420_GRASS_T08,11.23082245
41,BEL_0420_GRASS_T05,BEL_0420_GRASS_T09,11.50659086
42,BEL_0420_GRASS_T05,BEL_0420_GRASS_T10,11.07232368
43,BEL_0420_GRASS_T05,BEL_0420_GRASS_T11,9.996491152
44,BEL_0420_GRASS_T05,BEL_0420_GRASS_T12,11.76329483
45,BEL_0420_GRASS_T06,BEL_0420_GRASS_T07,12.89795984
46,BEL_0420_GRASS_T06,BEL_0420_GRASS_T08,12.63517325
47,BEL_0420_GRASS_T06,BEL_0420_GRASS_T09,10.33204911
48,BEL_0420_GRASS_T06,BEL_0420_GRASS_T10,13.16331986
49,BEL_0420_GRASS_T06,BEL_0420_GRASS_T11,12.511688
50,BEL_0420_GRASS_T06,BEL_0420_GRASS_T12,9.541572176
51,BEL_0420_GRASS_T07,BEL_0420_GRASS_T08,14.04515466
52,BEL_0420_GRASS_T07,BEL_0420_GRASS_T09,12.98315406
53,BEL_0420_GRASS_T07,BEL_0420_GRASS_T10,13.89683174
54,BEL_0420_GRASS_T07,BEL_0420_GRASS_T11,12.73068333
55,BEL_0420_GRASS_T07,BEL_0420_GRASS_T12,13.87080221
56,BEL_0420_GRASS_T08,BEL_0420_GRASS_T09,11.52276656
57,BEL_0420_GRASS_T08,BEL_0420_GRASS_T10,11.9704512
58,BEL_0420_GRASS_T08,BEL_0420_GRASS_T11,11.72634393
59,BEL_0420_GRASS_T08,BEL_0420_GRASS_T12,12.04923577
60,BEL_0420_GRASS_T09,BEL_0420_GRASS_T10,12.75404494
61,BEL_0420_GRASS_T09,BEL_0420_GRASS_T11,13.51702978
62,BEL_0420_GRASS_T09,BEL_0420_GRASS_T12,10.45642974
63,BEL_0420_GRASS_T10,BEL_0420_GRASS_T11,10.65709686
64,BEL_0420_GRASS_T10,BEL_0420_GRASS_T12,11.96444863
65,BEL_0420_GRASS_T11,BEL_0420_GRASS_T12,12.84266624
0,BEL_0423_WINE_T01,BEL_0423_WINE_T02,12.78629999
1,BEL_0423_WINE_T01,BEL_0423_WINE_T03,11.00049824
2,BEL_0423_WINE_T01,BEL_0423_WINE_T04,13.80958561
3,BEL_0423_WINE_T01,BEL_0423_WINE_T05,11.33603331
4,BEL_0423_WINE_T01,BEL_0423_WINE_T06,12.7729075
5,BEL_0423_WINE_T01,BEL_0423_WINE_T07,14.78371552
6,BEL_0423_WINE_T01,BEL_0423_WINE_T08,12.75305829
7,BEL_0423_WINE_T01,BEL_0423_WINE_T09,14.37024393
8,BEL_0423_WINE_T01,BEL_0423_WINE_T10,13.23847618
9,BEL_0423_WINE_T01,BEL_0423_WINE_T11,12.46305103
10,BEL_0423_WINE_T01,BEL_0423_WINE_T12,11.27842687
11,BEL_0423_WINE_T02,BEL_0423_WINE_T03,10.77042039
12,BEL_0423_WINE_T02,BEL_0423_WINE_T04,10.36420667
13,BEL_0423_WINE_T02,BEL_0423_WINE_T05,12.08190692
14,BEL_0423_WINE_T02,BEL_0423_WINE_T06,10.66474409
15,BEL_0423_WINE_T02,BEL_0423_WINE_T07,11.80799132
16,BEL_0423_WINE_T02,BEL_0423_WINE_T08,13.13107338
17,BEL_0423_WINE_T02,BEL_0423_WINE_T09,9.831690992
18,BEL_0423_WINE_T02,BEL_0423_WINE_T10,11.93012147
19,BEL_0423_WINE_T02,BEL_0423_WINE_T11,12.42363246
20,BEL_0423_WINE_T02,BEL_0423_WINE_T12,10.83518946
21,BEL_0423_WINE_T03,BEL_0423_WINE_T04,11.37415
22,BEL_0423_WINE_T03,BEL_0423_WINE_T05,10.47616734
23,BEL_0423_WINE_T03,BEL_0423_WINE_T06,10.49211406
24,BEL_0423_WINE_T03,BEL_0423_WINE_T07,13.23711048
25,BEL_0423_WINE_T03,BEL_0423_WINE_T08,12.22554474
26,BEL_0423_WINE_T03,BEL_0423_WINE_T09,12.05971978
27,BEL_0423_WINE_T03,BEL_0423_WINE_T10,12.66987763
28,BEL_0423_WINE_T03,BEL_0423_WINE_T11,11.93528382
29,BEL_0423_WINE_T03,BEL_0423_WINE_T12,10.45132488
30,BEL_0423_WINE_T04,BEL_0423_WINE_T05,12.76604803
31,BEL_0423_WINE_T04,BEL_0423_WINE_T06,10.9631187
32,BEL_0423_WINE_T04,BEL_0423_WINE_T07,11.56211944
33,BEL_0423_WINE_T04,BEL_0423_WINE_T08,12.9274814
34,BEL_0423_WINE_T04,BEL_0423_WINE_T09,10.80655407
35,BEL_0423_WINE_T04,BEL_0423_WINE_T10,12.93830838
36,BEL_0423_WINE_T04,BEL_0423_WINE_T11,13.20105474
37,BEL_0423_WINE_T04,BEL_0423_WINE_T12,11.97177269
38,BEL_0423_WINE_T05,BEL_0423_WINE_T06,10.96451536
39,BEL_0423_WINE_T05,BEL_0423_WINE_T07,12.52011244
40,BEL_0423_WINE_T05,BEL_0423_WINE_T08,11.44967239
41,BEL_0423_WINE_T05,BEL_0423_WINE_T09,13.43331867
42,BEL_0423_WINE_T05,BEL_0423_WINE_T10,12.81984701
43,BEL_0423_WINE_T05,BEL_0423_WINE_T11,11.58693635
44,BEL_0423_WINE_T05,BEL_0423_WINE_T12,10.79278179
45,BEL_0423_WINE_T06,BEL_0423_WINE_T07,12.51791531
46,BEL_0423_WINE_T06,BEL_0423_WINE_T08,11.91477114
47,BEL_0423_WINE_T06,BEL_0423_WINE_T09,12.29371479
48,BEL_0423_WINE_T06,BEL_0423_WINE_T10,13.34720682
49,BEL_0423_WINE_T06,BEL_0423_WINE_T11,12.96452327
50,BEL_0423_WINE_T06,BEL_0423_WINE_T12,9.554152233
51,BEL_0423_WINE_T07,BEL_0423_WINE_T08,12.47200461
52,BEL_0423_WINE_T07,BEL_0423_WINE_T09,11.94287132
53,BEL_0423_WINE_T07,BEL_0423_WINE_T10,14.05107876
54,BEL_0423_WINE_T07,BEL_0423_WINE_T11,12.67007467
55,BEL_0423_WINE_T07,BEL_0423_WINE_T12,12.68125872
56,BEL_0423_WINE_T08,BEL_0423_WINE_T09,14.93482389
57,BEL_0423_WINE_T08,BEL_0423_WINE_T10,14.01459104
58,BEL_0423_WINE_T08,BEL_0423_WINE_T11,12.54556407
59,BEL_0423_WINE_T08,BEL_0423_WINE_T12,11.5198699
60,BEL_0423_WINE_T09,BEL_0423_WINE_T10,12.86808694
61,BEL_0423_WINE_T09,BEL_0423_WINE_T11,13.90948034
62,BEL_0423_WINE_T09,BEL_0423_WINE_T12,12.40203104
63,BEL_0423_WINE_T10,BEL_0423_WINE_T11,12.13088789
64,BEL_0423_WINE_T10,BEL_0423_WINE_T12,12.62919213
65,BEL_0423_WINE_T11,BEL_0423_WINE_T12,12.18058688
0,BEL_0605_BABY_T01,BEL_0605_BABY_T02,11.14191731
1,BEL_0605_BABY_T01,BEL_0605_BABY_T03,10.97568506
2,BEL_0605_BABY_T01,BEL_0605_BABY_T04,11.69884848
3,BEL_0605_BABY_T01,BEL_0605_BABY_T05,11.27010779
4,BEL_0605_BABY_T01,BEL_0605_BABY_T06,11.74670161
5,BEL_0605_BABY_T01,BEL_0605_BABY_T07,12.50603959
6,BEL_0605_BABY_T01,BEL_0605_BABY_T08,11.63060408
7,BEL_0605_BABY_T01,BEL_0605_BABY_T09,12.03928327
8,BEL_0605_BABY_T01,BEL_0605_BABY_T10,12.85070582
9,BEL_0605_BABY_T01,BEL_0605_BABY_T11,12.12775627
10,BEL_0605_BABY_T01,BEL_0605_BABY_T12,10.96972717
11,BEL_0605_BABY_T02,BEL_0605_BABY_T03,10.45309805
12,BEL_0605_BABY_T02,BEL_0605_BABY_T04,10.91904794
13,BEL_0605_BABY_T02,BEL_0605_BABY_T05,10.70261602
14,BEL_0605_BABY_T02,BEL_0605_BABY_T06,9.318100546
15,BEL_0605_BABY_T02,BEL_0605_BABY_T07,11.62293174
16,BEL_0605_BABY_T02,BEL_0605_BABY_T08,12.34427144
17,BEL_0605_BABY_T02,BEL_0605_BABY_T09,10.01009425
18,BEL_0605_BABY_T02,BEL_0605_BABY_T10,12.96394861
19,BEL_0605_BABY_T02,BEL_0605_BABY_T11,11.9615233
20,BEL_0605_BABY_T02,BEL_0605_BABY_T12,10.44723736
21,BEL_0605_BABY_T03,BEL_0605_BABY_T04,11.39934
22,BEL_0605_BABY_T03,BEL_0605_BABY_T05,10.77875901
23,BEL_0605_BABY_T03,BEL_0605_BABY_T06,9.956626923
24,BEL_0605_BABY_T03,BEL_0605_BABY_T07,12.05083778
25,BEL_0605_BABY_T03,BEL_0605_BABY_T08,13.14821208
26,BEL_0605_BABY_T03,BEL_0605_BABY_T09,10.99712142
27,BEL_0605_BABY_T03,BEL_0605_BABY_T10,13.75313648
28,BEL_0605_BABY_T03,BEL_0605_BABY_T11,11.19122912
29,BEL_0605_BABY_T03,BEL_0605_BABY_T12,10.81945188
30,BEL_0605_BABY_T04,BEL_0605_BABY_T05,11.86728438
31,BEL_0605_BABY_T04,BEL_0605_BABY_T06,10.27104334
32,BEL_0605_BABY_T04,BEL_0605_BABY_T07,9.859777892
33,BEL_0605_BABY_T04,BEL_0605_BABY_T08,10.51836785
34,BEL_0605_BABY_T04,BEL_0605_BABY_T09,11.1224852
35,BEL_0605_BABY_T04,BEL_0605_BABY_T10,13.04961575
36,BEL_0605_BABY_T04,BEL_0605_BABY_T11,12.12202364
37,BEL_0605_BABY_T04,BEL_0605_BABY_T12,11.61216685
38,BEL_0605_BABY_T05,BEL_0605_BABY_T06,9.791857747
39,BEL_0605_BABY_T05,BEL_0605_BABY_T07,11.26400549
40,BEL_0605_BABY_T05,BEL_0605_BABY_T08,11.17690835
41,BEL_0605_BABY_T05,BEL_0605_BABY_T09,11.55235585
42,BEL_0605_BABY_T05,BEL_0605_BABY_T10,13.07529223
43,BEL_0605_BABY_T05,BEL_0605_BABY_T11,11.08912371
44,BEL_0605_BABY_T05,BEL_0605_BABY_T12,11.31806618
45,BEL_0605_BABY_T06,BEL_0605_BABY_T07,11.18970516
46,BEL_0605_BABY_T06,BEL_0605_BABY_T08,12.07720807
47,BEL_0605_BABY_T06,BEL_0605_BABY_T09,10.18687698
48,BEL_0605_BABY_T06,BEL_0605_BABY_T10,13.51463451
49,BEL_0605_BABY_T06,BEL_0605_BABY_T11,11.7144954
50,BEL_0605_BABY_T06,BEL_0605_BABY_T12,10.15887065
51,BEL_0605_BABY_T07,BEL_0605_BABY_T08,11.18612433
52,BEL_0605_BABY_T07,BEL_0605_BABY_T09,11.57007205
53,BEL_0605_BABY_T07,BEL_0605_BABY_T10,13.76091889
54,BEL_0605_BABY_T07,BEL_0605_BABY_T11,12.2291934
